DATE ,PRCP,TEMP
2024-01-18 04:46:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:46:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:47:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:48:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:49:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:50:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:51:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:52:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:53:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:54:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:55:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:15,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:20,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:25,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:30,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:35,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:40,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:45,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:50,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:56:55,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:00,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:05,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:10,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:57:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:58:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 04:59:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:00:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:01:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:02:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:03:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:04:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:05:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:06:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:07:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:08:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:09:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:10:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:11:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:12:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:36,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:41,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:46,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:51,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:13:56,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:01,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:06,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:11,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:16,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:21,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:26,1,23.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 05:14:31,1,23.8
,FALSE,FALSE
,FALSE,FALSE
